,state,county,fips,expense.rent,pop,Percent 20-49,Percent Male 20-49,Median Age,overall pop,u18 pop,18-24 pop,male pop,female pop,force,ue%,CDBG_AMT,ESG_AMT,HOME_AMT,HOPWA_AMT,TOT_AMT,inc,% change
757,MO,Newton,29145,5597.71427815536,58114,,,,,,,,,27045.0,3.8,0.0,0.0,0.0,0.0,0.0,,
758,MO,Pettis,29159,5777.71427815536,42201,,,,2088.0,393.0,163.0,1109.0,963.0,20298.0,4.7,0.0,0.0,0.0,0.0,0.0,,
759,MO,Phelps,29161,5417.71427815536,45156,,,,,,,,,20030.0,3.7,0.0,0.0,0.0,0.0,0.0,,
760,MO,Platte,29165,8225.71427815536,89322,45.2,45.2,38.8,,,,,,59458.0,4.0,0.0,0.0,0.0,0.0,0.0,,
761,MO,Polk,29167,4721.71427815536,31137,,,,,,,,,14576.0,3.5,0.0,0.0,0.0,0.0,0.0,,
762,MO,Pulaski,29169,6881.71427815536,52274,,,,,,,,,14585.0,4.4,0.0,0.0,0.0,0.0,0.0,,
763,MO,Randolph,29175,5381.71427815536,25414,,,,,,,,,10273.0,4.2,0.0,0.0,0.0,0.0,0.0,,
764,MO,Scott,29201,4997.71427815536,39191,,,,,,,,,20195.0,3.9,0.0,0.0,0.0,0.0,0.0,,
765,MO,St. Charles,29183,7349.71427815536,360485,44.4,45.6,39.7,850.0,262.0,64.0,394.0,444.0,227337.0,3.5,0.0,0.0,0.0,0.0,0.0,,
766,MO,St. Francois,29187,4649.71427815536,65359,45.7,52.4,41.0,,,,,,26027.0,4.8,0.0,0.0,0.0,0.0,0.0,,
767,MO,St. Louis,29189,7349.71427815536,998954,43.2,43.900000000000006,40.3,1518.0,303.0,237.0,902.0,599.0,526087.0,4.5,17798425.0,1461624.0,2962106.0,1824610.0,24046765.0,,
783,MO,Stoddard,29207,4649.71427815536,29968,,,,,,,,,13325.0,4.5,0.0,0.0,0.0,0.0,0.0,,
784,MO,Stone,29209,5633.71427815536,32202,,,,,,,,,13611.0,6.6,0.0,0.0,0.0,0.0,0.0,,
785,MO,Taney,29213,5861.71427815536,51675,,,,,,,,,26276.0,7.5,0.0,0.0,0.0,0.0,0.0,,
786,MO,Texas,29215,4649.71427815536,26008,,,,,,,,,9000.0,4.6,0.0,0.0,0.0,0.0,0.0,,
787,MO,Warren,29219,7349.71427815536,32513,,,,,,,,,18722.0,4.1,0.0,0.0,0.0,0.0,0.0,,
788,MO,Washington,29221,4649.71427815536,25195,,,,,,,,,10094.0,5.1,0.0,0.0,0.0,0.0,0.0,,
789,MO,Webster,29225,5525.71427815536,36202,,,,,,,,,17409.0,3.4,0.0,0.0,0.0,0.0,0.0,,
790,MS,Adams,28001,5309.71427815536,32297,,,,,,,,,10634.0,8.2,0.0,0.0,0.0,0.0,0.0,42911,8.8
791,MS,Alcorn,28003,4937.71427815536,37057,,,,,,,,,15128.0,4.8,0.0,0.0,0.0,0.0,0.0,44255,7.3
792,MS,Bolivar,28011,5033.71427815536,34145,,,,,,,,,11364.0,6.9,0.0,0.0,0.0,0.0,0.0,46512,10.5
793,MS,Coahoma,28027,4697.71427815536,26151,,,,,,,,,8022.0,8.8,0.0,0.0,0.0,0.0,0.0,44714,12.1
794,MS,Copiah,28029,7541.71427815536,29449,,,,,,,,,10772.0,6.5,0.0,0.0,0.0,0.0,0.0,39166,7.8
795,MS,DeSoto,28033,7697.71427815536,161252,46.6,47.4,37.5,,,,,,92926.0,4.4,0.0,0.0,0.0,0.0,0.0,50982,6.9
796,MS,Forrest,28035,6293.71427815536,74934,47.6,46.5,33.0,,,,,,33213.0,5.7,0.0,0.0,0.0,0.0,0.0,42853,8.7
797,MS,Hancock,28045,6965.71427815536,43929,,,,,,,,,19045.0,5.8,0.0,0.0,0.0,0.0,0.0,44776,9.7
798,MS,Harrison,28047,6965.71427815536,187105,45.3,44.00000000000001,37.5,200.0,15.0,16.0,119.0,81.0,87481.0,5.5,0.0,0.0,0.0,0.0,0.0,44551,9.2
799,MS,Hinds,28049,7541.71427815536,245285,46.7,46.9,36.7,996.0,55.0,109.0,617.0,364.0,101911.0,6.2,1886268.0,148069.0,967752.0,1453290.0,4455379.0,47413,9.6
800,MS,Jackson,28059,6653.71427815536,139668,45.7,44.6,39.9,,,,,,58667.0,6.0,0.0,0.0,0.0,0.0,0.0,44945,8.4
801,MS,Jones,28067,5597.71427815536,67761,39.1,38.3,40.2,,,,,,24598.0,5.7,0.0,0.0,0.0,0.0,0.0,44494,4.9
802,MS,Lafayette,28071,8033.71427815536,47351,,,,,,,,,27635.0,4.1,0.0,0.0,0.0,0.0,0.0,47824,5.2
803,MS,Lamar,28073,6293.71427815536,55658,47.4,46.5,37.0,,,,,,31299.0,4.1,0.0,0.0,0.0,0.0,0.0,47129,6.6
804,MS,Lauderdale,28075,5729.71427815536,80261,41.9,43.4,40.4,,,,,,29077.0,5.4,0.0,0.0,0.0,0.0,0.0,46219,8.8
805,MS,Lee,28081,5369.71427815536,82910,45.900000000000006,44.400000000000006,37.9,,,,,,41213.0,4.6,0.0,0.0,0.0,0.0,0.0,51703,8.4
806,MS,Leflore,28083,4697.71427815536,32317,,,,,,,,,9941.0,8.1,0.0,0.0,0.0,0.0,0.0,48265,12.7
807,MS,Lincoln,28085,4853.71427815536,34869,,,,,,,,,14774.0,5.0,0.0,0.0,0.0,0.0,0.0,44688,6.4
808,MS,Lowndes,28087,5273.71427815536,59779,,,,,,,,,24797.0,5.9,0.0,0.0,0.0,0.0,0.0,47137,8.5
809,MS,Madison,28089,7541.71427815536,95203,46.1,48.0,39.6,,,,,,52799.0,4.3,0.0,0.0,0.0,0.0,0.0,73485,6.8
810,MS,Marion,28091,5621.71427815536,27088,,,,,,,,,10268.0,5.3,0.0,0.0,0.0,0.0,0.0,43035,3.6
811,MS,Marshall,28093,5561.71427815536,37144,,,,,,,,,14217.0,5.8,0.0,0.0,0.0,0.0,0.0,43724,9.6
812,MS,Monroe,28095,5033.71427815536,36989,,,,,,,,,15758.0,5.2,0.0,0.0,0.0,0.0,0.0,41783,18.8
815,MS,Neshoba,28099,4697.71427815536,29676,,,,,,,,,10035.0,5.6,0.0,0.0,0.0,0.0,0.0,43915,4
816,MS,Oktibbeha,28105,6977.71427815536,47671,,,,,,,,,22478.0,5.5,0.0,0.0,0.0,0.0,0.0,38463,6.7
817,MS,Panola,28107,5009.71427815536,34707,,,,,,,,,12578.0,7.1,0.0,0.0,0.0,0.0,0.0,42074,12.4
818,MS,Pearl River,28109,5765.71427815536,55834,,,,,,,,,23318.0,5.6,0.0,0.0,0.0,0.0,0.0,43214,6.4
819,MS,Pike,28113,5129.71427815536,40404,,,,,,,,,14405.0,7.1,0.0,0.0,0.0,0.0,0.0,37461,9.3
820,MS,Pontotoc,28115,4865.71427815536,29957,,,,,,,,,15007.0,4.4,0.0,0.0,0.0,0.0,0.0,41866,10
821,MS,Prentiss,28117,5249.71427815536,25276,,,,,,,,,11272.0,4.4,0.0,0.0,0.0,0.0,0.0,37701,8.9
822,MS,Rankin,28121,7541.71427815536,141617,46.9,47.2,39.1,,,,,,75393.0,3.6,0.0,0.0,0.0,0.0,0.0,51235,6.8
823,MS,Scott,28123,5021.71427815536,28264,,,,,,,,,12338.0,4.7,0.0,0.0,0.0,0.0,0.0,37792,3.8
824,MS,Simpson,28127,6017.71427815536,27503,,,,,,,,,10514.0,5.2,0.0,0.0,0.0,0.0,0.0,44174,4.2
825,MS,Sunflower,28133,5621.71427815536,29450,,,,,,,,,7389.0,9.1,0.0,0.0,0.0,0.0,0.0,37950,14.4
826,MS,Tate,28137,6197.71427815536,28886,,,,,,,,,12106.0,5.6,0.0,0.0,0.0,0.0,0.0,44749,8
827,MS,Union,28145,5621.71427815536,27134,,,,,,,,,14078.0,4.1,0.0,0.0,0.0,0.0,0.0,41155,9.3
828,MS,Warren,28149,5717.71427815536,48773,,,,,,,,,19416.0,6.2,0.0,0.0,0.0,0.0,0.0,48214,9
829,MS,Washington,28151,5345.71427815536,51137,,,,,,,,,15920.0,8.2,0.0,0.0,0.0,0.0,0.0,,
830,MS,Yazoo,28163,5069.71427815536,28065,,,,,,,,,8946.0,7.3,0.0,0.0,0.0,0.0,0.0,,
831,MT,Cascade,30013,5837.71427815536,81327,44.6,45.7,38.6,,,,,,37812.0,3.3,0.0,0.0,0.0,0.0,0.0,53765,6.9
832,MT,Flathead,30029,6761.71427815536,90928,42.1,42.7,43.0,,,,,,51167.0,4.0,0.0,0.0,0.0,0.0,0.0,58964,8.4
833,MT,Gallatin,30031,6989.71427815536,89513,56.2,58.9,34.2,,,,,,73887.0,2.4,0.0,0.0,0.0,0.0,0.0,70276,8.3
834,MT,Lake,30047,6101.71427815536,28746,,,,,,,,,14006.0,3.8,0.0,0.0,0.0,0.0,0.0,46387,10
835,MT,Lewis and Clark,30049,7229.71427815536,63395,42.2,41.1,40.6,,,,,,37256.0,3.0,0.0,0.0,0.0,0.0,0.0,56791,7.6
836,MT,Missoula,30063,7577.71427815536,109299,53.6,53.8,37.4,,,,,,65104.0,3.4,0.0,0.0,0.0,0.0,0.0,61881,7.2
837,MT,Ravalli,30081,5765.71427815536,40212,,,,,,,,,21330.0,3.6,0.0,0.0,0.0,0.0,0.0,56321,6.5
838,MT,Silver Bow,30093,6017.71427815536,34200,,,,,,,,,17489.0,3.6,0.0,0.0,0.0,0.0,0.0,54704,5.6
839,MT,Yellowstone,30111,6953.71427815536,147972,44.8,45.0,38.0,,,,,,84311.0,3.2,0.0,0.0,0.0,0.0,0.0,59415,5.8
840,NC,Alamance,37001,6437.71427815536,151131,42.7,41.6,39.6,,,,,,81009.0,4.8,0.0,0.0,0.0,0.0,0.0,48118,7
841,NC,Alexander,37003,5381.71427815536,37198,,,,,,,,,17283.0,4.2,0.0,0.0,0.0,0.0,0.0,46513,7.2
842,NC,Anson,37007,5909.71427815536,26948,,,,,,,,,10111.0,6.3,0.0,0.0,0.0,0.0,0.0,47744,3.5
843,NC,Ashe,37009,4949.71427815536,27281,,,,,,,,,12614.0,4.0,0.0,0.0,0.0,0.0,0.0,44203,8.5
844,NC,Beaufort,37013,5633.71427815536,47759,,,,,,,,,19472.0,4.8,0.0,0.0,0.0,0.0,0.0,54165,7.1
845,NC,Bladen,37017,4949.71427815536,35190,,,,,,,,,14223.0,5.8,0.0,0.0,0.0,0.0,0.0,47567,10.8
846,NC,Brunswick,37019,7625.71427815536,107431,31.0,31.8,56.1,,,,,,54167.0,6.0,0.0,0.0,0.0,0.0,0.0,55361,5.4
847,NC,Buncombe,37021,8381.71427815536,238318,44.39999999999999,45.3,42.9,637.0,30.0,29.0,442.0,191.0,136123.0,4.2,0.0,0.0,0.0,0.0,0.0,57895,5.6
848,NC,Burke,37023,5381.71427815536,90912,41.1,43.7,45.3,,,,,,39264.0,4.5,0.0,0.0,0.0,0.0,0.0,44798,8.7
849,NC,Cabarrus,37025,9557.71427815536,178011,43.0,43.9,37.4,,,,,,109654.0,4.4,0.0,0.0,0.0,0.0,0.0,53647,6.8
850,NC,Caldwell,37027,5381.71427815536,83029,40.2,39.400000000000006,43.8,,,,,,35073.0,4.9,0.0,0.0,0.0,0.0,0.0,43856,7.9
851,NC,Carteret,37031,6809.71427815536,66469,35.4,37.4,50.3,,,,,,31149.0,4.1,0.0,0.0,0.0,0.0,0.0,60741,7
852,NC,Catawba,37035,5381.71427815536,154358,42.6,44.5,41.4,,,,,,76433.0,4.7,0.0,0.0,0.0,0.0,0.0,53333,6.8
853,NC,Chatham,37037,9617.71427815536,63505,34.4,32.800000000000004,47.7,,,,,,36405.0,3.6,0.0,0.0,0.0,0.0,0.0,75624,4.5
854,NC,Cherokee,37039,5609.71427815536,27444,,,,,,,,,10592.0,5.0,0.0,0.0,0.0,0.0,0.0,40485,8
855,NC,Cleveland,37045,5945.71427815536,98078,41.1,40.2,40.9,,,,,,47667.0,5.3,0.0,0.0,0.0,0.0,0.0,45544,7.9
856,NC,Columbus,37047,5261.71427815536,58098,,,,,,,,,22400.0,6.3,0.0,0.0,0.0,0.0,0.0,44729,11.4
857,NC,Craven,37049,6905.71427815536,103505,45.6,50.3,37.4,,,,,,40693.0,4.7,0.0,0.0,0.0,0.0,0.0,54135,8.3
858,NC,Cumberland,37051,7781.71427815536,319431,53.1,56.400000000000006,31.8,475.0,30.0,1.0,307.0,168.0,125305.0,6.9,0.0,0.0,0.0,0.0,0.0,46992,8.6
859,NC,Dare,37055,8045.71427815536,33920,,,,,,,,,19631.0,6.0,0.0,0.0,0.0,0.0,0.0,68887,7.6
860,NC,Davidson,37057,5777.71427815536,162878,40.6,41.2,43.4,,,,,,79091.0,4.5,0.0,0.0,0.0,0.0,0.0,48086,7.4
861,NC,Davie,37059,5789.71427815536,41240,,,,,,,,,20130.0,4.3,0.0,0.0,0.0,0.0,0.0,57591,5.1
862,NC,Duplin,37061,5261.71427815536,58505,,,,,,,,,24263.0,4.4,0.0,0.0,0.0,0.0,0.0,51968,7.6
863,NC,Durham,37063,9617.71427815536,267587,54.2,55.6,36.3,459.0,75.0,24.0,281.0,175.0,174877.0,4.1,1994053.0,161862.0,1159276.0,379840.0,3695031.0,60330,5.8
864,NC,Edgecombe,37065,5453.71427815536,56552,,,,,,,,,20260.0,8.5,0.0,0.0,0.0,0.0,0.0,45069,8.8
865,NC,Forsyth,37067,5789.71427815536,350670,44.1,44.6,38.6,858.0,134.0,56.0,558.0,300.0,183512.0,4.9,2214393.0,177701.0,1378614.0,0.0,3770708.0,56378,5.7
866,NC,Franklin,37069,10181.7142781554,60619,40.6,40.2,40.8,,,,,,32086.0,4.7,0.0,0.0,0.0,0.0,0.0,44996,7.4
867,NC,Gaston,37071,9557.71427815536,206086,44.3,44.5,40.4,497.0,68.0,33.0,279.0,214.0,108927.0,5.2,0.0,0.0,0.0,0.0,0.0,48508,7.7
868,NC,Granville,37077,6209.71427815536,59916,,,,,,,,,29541.0,4.0,0.0,0.0,0.0,0.0,0.0,46504,7.5
869,NC,Guilford,37081,6725.71427815536,488406,45.4,45.0,37.9,426.0,63.0,31.0,270.0,154.0,254780.0,5.6,2161061.0,177564.0,1793959.0,419625.0,4552209.0,54651,6.5
871,NC,Halifax,37083,5921.71427815536,54691,,,,,,,,,19179.0,7.5,0.0,0.0,0.0,0.0,0.0,44948,7.1
872,NC,Harnett,37085,5933.71427815536,114678,48.4,48.6,35.5,,,,,,52943.0,5.3,0.0,0.0,0.0,0.0,0.0,43484,7.7
873,NC,Haywood,37087,7613.71427815536,59036,,,,,,,,,28887.0,4.2,0.0,0.0,0.0,0.0,0.0,49639,6.9
874,NC,Henderson,37089,8381.71427815536,106740,36.400000000000006,38.3,47.4,,,,,,53037.0,4.1,0.0,0.0,0.0,0.0,0.0,52634,4.3
875,NC,Hoke,37093,6329.71427815536,46952,,,,,,,,,19848.0,6.4,0.0,0.0,0.0,0.0,0.0,41652,8.6
876,NC,Iredell,37097,7949.71427815536,159437,44.00000000000001,44.8,40.7,,,,,,89608.0,4.6,0.0,0.0,0.0,0.0,0.0,60791,6.4
877,NC,Jackson,37099,5861.71427815536,40271,,,,,,,,,19488.0,4.5,0.0,0.0,0.0,0.0,0.0,43362,8.7
878,NC,Johnston,37101,10181.7142781554,168878,46.2,46.9,37.9,,,,,,101800.0,4.2,0.0,0.0,0.0,0.0,0.0,48950,7.1
879,NC,Lee,37105,6521.71427815536,57866,,,,,,,,,25322.0,5.4,0.0,0.0,0.0,0.0,0.0,49136,6.3
880,NC,Lenoir,37107,5285.71427815536,59495,,,,,,,,,26890.0,5.0,0.0,0.0,0.0,0.0,0.0,50363,9.2
881,NC,Lincoln,37109,6761.71427815536,78265,39.2,40.3,45.2,,,,,,43823.0,4.1,0.0,0.0,0.0,0.0,0.0,55368,6.7
882,NC,Macon,37113,5957.71427815536,33922,,,,,,,,,15285.0,4.2,0.0,0.0,0.0,0.0,0.0,48875,7.4
883,NC,McDowell,37111,5777.71427815536,44996,,,,,,,,,19903.0,4.5,0.0,0.0,0.0,0.0,0.0,42960,8.3
884,NC,Mecklenburg,37119,9557.71427815536,919628,53.4,53.49999999999999,35.7,1761.0,335.0,70.0,1089.0,666.0,618847.0,4.9,5977893.0,482968.0,3297679.0,2529408.0,12287948.0,71836,4.8
885,NC,Montgomery,37123,5453.71427815536,27798,,,,,,,,,11014.0,4.7,0.0,0.0,0.0,0.0,0.0,46916,8.5
886,NC,Moore,37125,6941.71427815536,88247,37.5,37.2,44.0,,,,,,40161.0,4.6,0.0,0.0,0.0,0.0,0.0,60775,5.6
887,NC,Nash,37127,5453.71427815536,95840,40.8,43.8,41.5,,,,,,42040.0,6.3,0.0,0.0,0.0,0.0,0.0,50714,6.4
888,NC,New Hanover,37129,8273.71427815536,202667,48.4,50.49999999999999,40.5,347.0,50.0,20.0,176.0,150.0,122709.0,4.2,0.0,0.0,0.0,0.0,0.0,57693,6.7
889,NC,Onslow,37133,6797.71427815536,177772,58.3,61.6,27.3,,,,,,65070.0,5.1,0.0,0.0,0.0,0.0,0.0,50869,6
890,NC,Orange,37135,9617.71427815536,133801,46.900000000000006,46.3,37.4,133.0,13.0,3.0,88.0,44.0,79254.0,3.5,0.0,0.0,0.0,0.0,0.0,74994,3.9
891,NC,Pasquotank,37139,5981.71427815536,40661,,,,,,,,,16273.0,5.4,0.0,0.0,0.0,0.0,0.0,47034,8.1
892,NC,Pender,37141,7121.71427815536,52217,,,,,,,,,29066.0,4.2,0.0,0.0,0.0,0.0,0.0,48665,5.8
893,NC,Person,37145,5201.71427815536,39464,,,,,,,,,18428.0,5.0,0.0,0.0,0.0,0.0,0.0,46879,7.7
894,NC,Pitt,37147,6125.71427815536,168148,50.4,50.6,33.0,,,,,,87237.0,5.0,0.0,0.0,0.0,0.0,0.0,53200,7.4
895,NC,Randolph,37151,6725.71427815536,141752,41.4,42.2,41.6,,,,,,63631.0,4.7,0.0,0.0,0.0,0.0,0.0,45777,6.8
896,NC,Richmond,37153,5705.71427815536,46639,,,,,,,,,16248.0,7.3,0.0,0.0,0.0,0.0,0.0,44562,9.4
897,NC,Robeson,37155,4973.71427815536,134168,42.8,44.2,36.9,,,,,,48147.0,7.6,0.0,0.0,0.0,0.0,0.0,41780,9.6
898,NC,Rockingham,37157,4949.71427815536,93643,40.2,39.6,45.1,,,,,,38593.0,5.5,0.0,0.0,0.0,0.0,0.0,45049,7.3
899,NC,Rowan,37159,6869.71427815536,138428,41.89999999999999,42.7,41.2,,,,,,64309.0,5.0,0.0,0.0,0.0,0.0,0.0,46763,8.6
900,NC,Rutherford,37161,4949.71427815536,67810,,,,,,,,,24050.0,6.5,0.0,0.0,0.0,0.0,0.0,42376,8.8
901,NC,Sampson,37163,5057.71427815536,63431,,,,,,,,,27818.0,4.5,0.0,0.0,0.0,0.0,0.0,45841,7
902,NC,Scotland,37165,5105.71427815536,36157,,,,,,,,,11096.0,9.5,0.0,0.0,0.0,0.0,0.0,42171,7.9
903,NC,Stanly,37167,5213.71427815536,60585,,,,,,,,,29425.0,4.4,0.0,0.0,0.0,0.0,0.0,46827,7.2
904,NC,Stokes,37169,5789.71427815536,47401,,,,,,,,,20998.0,4.2,0.0,0.0,0.0,0.0,0.0,46159,6.6
905,NC,Surry,37171,4997.71427815536,73673,39.1,40.2,44.8,,,,,,32011.0,4.4,0.0,0.0,0.0,0.0,0.0,46963,7
906,NC,Transylvania,37175,5921.71427815536,33090,,,,,,,,,14101.0,4.1,0.0,0.0,0.0,0.0,0.0,52252,5.1
907,NC,Union,37179,9557.71427815536,201292,41.1,41.4,39.2,,,,,,122890.0,3.9,0.0,0.0,0.0,0.0,0.0,63777,5.5
908,NC,Vance,37181,5837.71427815536,45422,,,,,,,,,16724.0,7.9,0.0,0.0,0.0,0.0,0.0,44399,9
909,NC,Wake,37183,10181.7142781554,900993,49.9,50.1,37.4,4484.0,1043.0,329.0,2340.0,2109.0,594675.0,4.0,5108942.0,407594.0,2479018.0,716346.0,8711900.0,71205,5.8
910,NC,Watauga,37189,7265.71427815536,51079,,,,193.0,44.0,12.0,86.0,103.0,28395.0,3.7,0.0,0.0,0.0,0.0,0.0,,
911,NC,Wayne,37191,5621.71427815536,122623,44.7,46.60000000000001,38.1,,,,,,50451.0,5.0,0.0,0.0,0.0,0.0,0.0,,
912,NC,Wilkes,37193,4949.71427815536,69340,39.0,40.1,45.3,,,,,,27164.0,4.7,0.0,0.0,0.0,0.0,0.0,,
913,NC,Wilson,37195,6449.71427815536,81234,42.6,42.4,41.3,,,,,,33434.0,6.7,0.0,0.0,0.0,0.0,0.0,,
914,NC,Yadkin,37197,5789.71427815536,38406,,,,,,,,,17084.0,4.2,0.0,0.0,0.0,0.0,0.0,,
915,ND,Burleigh,38015,6749.71427815536,81308,46.00000000000001,47.7,38.5,610.0,116.0,45.0,371.0,233.0,51696.0,3.1,0.0,0.0,0.0,0.0,0.0,66017,3.8
916,ND,Cass,38017,7085.71427815536,149778,53.9,56.7,33.6,610.0,116.0,45.0,371.0,233.0,107219.0,2.9,0.0,0.0,0.0,0.0,0.0,65803,6
917,ND,Grand Forks,38035,6845.71427815536,66861,52.79999999999999,55.7,31.0,,,,,,37114.0,3.2,0.0,0.0,0.0,0.0,0.0,58132,7.7
918,ND,Morton,38059,6749.71427815536,27471,,,,,,,,,17062.0,3.8,0.0,0.0,0.0,0.0,0.0,58630,5.8
919,ND,Ward,38101,8753.71427815536,61675,54.0,57.400000000000006,32.3,,,,,,31812.0,4.3,0.0,0.0,0.0,0.0,0.0,59893,3.3
920,NE,Adams,31001,6221.71427815536,31364,,,,,,,,,16942.0,2.4,0.0,0.0,0.0,0.0,0.0,58072,6.7
921,NE,Buffalo,31019,6245.71427815536,46102,,,,,,,,,28178.0,2.0,0.0,0.0,0.0,0.0,0.0,61763,5
922,NE,Cass,31025,7721.71427815536,25241,,,,,,,,,13554.0,2.7,0.0,0.0,0.0,0.0,0.0,60920,6.4
923,NE,Dodge,31053,6533.71427815536,36691,,,,,,,,,20420.0,2.4,0.0,0.0,0.0,0.0,0.0,56298,8.5
924,NE,Douglas,31055,7721.71427815536,517110,48.4,49.3,35.5,1346.0,166.0,58.0,902.0,433.0,303368.0,3.0,4771095.0,390026.0,2296294.0,0.0,7457415.0,68699,2.5
925,NE,Hall,31079,5717.71427815536,58607,,,,,,,,,32501.0,2.9,0.0,0.0,0.0,0.0,0.0,51566,8.1
926,NE,Lancaster,31109,6233.71427815536,285407,49.8,51.3,34.2,900.0,207.0,94.0,496.0,397.0,178631.0,2.4,1831192.0,150536.0,1157936.0,0.0,3139664.0,56782,5.5
927,NE,Lincoln,31111,5693.71427815536,36288,,,,,,,,,18596.0,2.2,0.0,0.0,0.0,0.0,0.0,58484,7.7
928,NE,Madison,31119,5777.71427815536,34876,,,,,,,,,20079.0,2.4,0.0,0.0,0.0,0.0,0.0,60169,7.8
929,NE,Platte,31141,6173.71427815536,32237,,,,,,,,,18327.0,2.1,0.0,0.0,0.0,0.0,0.0,56149,8.5
930,NE,Sarpy,31153,7721.71427815536,158840,48.3,49.1,36.1,,,,,,98538.0,2.4,0.0,0.0,0.0,0.0,0.0,58084,5.2
931,NE,Scotts Bluff,31157,5897.71427815536,36970,,,,,,,,,18154.0,2.8,0.0,0.0,0.0,0.0,0.0,51337,7.8
932,NH,Belknap,33001,8489.71427815536,60088,,,,,,,,,31024.0,3.7,0.0,0.0,0.0,0.0,0.0,71958,5.7
933,NH,Carroll,33003,8813.71427815536,47698,,,,,,,,,23067.0,3.8,0.0,0.0,0.0,0.0,0.0,69803,5.6
934,NH,Cheshire,33005,8885.71427815536,77117,42.1,41.6,42.8,,,,,,39426.0,3.9,0.0,0.0,0.0,0.0,0.0,64870,9.1
935,NH,Coos,33007,7121.71427815536,32961,,,,,,,,,14322.0,4.4,0.0,0.0,0.0,0.0,0.0,52132,9.5
936,NH,Grafton,33009,8525.71427815536,89118,41.3,41.3,43.0,,,,,,48491.0,3.3,0.0,0.0,0.0,0.0,0.0,74813,6.5
937,NH,Hillsborough,33011,11825.7142781554,400721,45.9,47.1,41.0,1605.0,315.0,128.0,905.0,685.0,237144.0,3.6,1833319.0,150641.0,675241.0,0.0,2659201.0,71849,6.1
938,NH,Merrimack,33013,9293.71427815536,146445,43.9,45.1,42.9,1605.0,315.0,128.0,905.0,685.0,81221.0,3.2,0.0,0.0,0.0,0.0,0.0,68222,6.7
939,NH,Rockingham,33015,11477.7142781554,295223,41.3,42.39999999999999,44.5,,,,,,185013.0,3.5,0.0,0.0,0.0,0.0,0.0,88303,4
940,NH,Strafford,33017,9785.71427815536,123143,47.7,48.7,37.7,,,,,,72806.0,3.3,0.0,0.0,0.0,0.0,0.0,61139,6.7
941,NH,Sullivan,33019,8069.71427815536,43742,,,,,,,,,22909.0,3.3,0.0,0.0,0.0,0.0,0.0,63225,7.2
942,NJ,Atlantic,34001,10829.7142781554,274549,42.1,42.400000000000006,42.2,343.0,22.0,29.0,261.0,82.0,123181.0,9.5,0.0,0.0,0.0,0.0,0.0,58310,10.1
943,NJ,Bergen,34003,15893.7142781554,905116,42.900000000000006,43.7,42.2,306.0,106.0,26.0,145.0,161.0,493303.0,6.0,9104086.0,739508.0,2814468.0,0.0,12658062.0,97343,3.2
944,NJ,Burlington,34005,10697.7142781554,448734,44.1,46.2,41.8,585.0,169.0,42.0,310.0,275.0,242242.0,5.3,0.0,0.0,0.0,0.0,0.0,69496,5.7
945,NJ,Camden,34007,10697.7142781554,513657,45.8,46.3,38.6,994.0,156.0,65.0,586.0,405.0,266839.0,6.8,4810227.0,391289.0,1993894.0,925922.0,8121332.0,61642,6.8
946,NJ,Cape May,34009,10769.7142781554,97265,36.1,37.3,51.6,,,,,,47377.0,8.9,0.0,0.0,0.0,0.0,0.0,72010,7.9
947,NJ,Cumberland,34011,10025.7142781554,156898,45.3,47.6,37.7,,,,,,68943.0,7.7,0.0,0.0,0.0,0.0,0.0,47559,9.6
948,NJ,Essex,34013,13049.7142781554,783969,47.0,47.4,38.1,1914.0,359.0,167.0,1132.0,776.0,385997.0,8.0,12368132.0,1008172.0,3846859.0,5867175.0,23090338.0,74310,6.6
949,NJ,Gloucester,34015,10697.7142781554,288288,43.5,44.5,41.0,,,,,,158303.0,6.0,0.0,0.0,0.0,0.0,0.0,62553,5.8
950,NJ,Hudson,34017,14657.7142781554,634266,58.1,59.7,36.1,665.0,81.0,39.0,458.0,206.0,371044.0,6.8,7572237.0,618618.0,4737587.0,2422186.0,15350628.0,72046,1.3
951,NJ,Hunterdon,34019,15113.7142781554,128349,38.6,38.4,46.4,,,,,,66384.0,4.6,0.0,0.0,0.0,0.0,0.0,100288,2.9
952,NJ,Mercer,34021,11777.7142781554,366513,45.1,46.50000000000001,39.8,7860.0,1589.0,585.0,4612.0,3232.0,212752.0,5.2,1553874.0,210158.0,822420.0,0.0,2586452.0,77911,4.8
953,NJ,Middlesex,34023,15113.7142781554,809858,45.6,46.7,39.5,586.0,138.0,39.0,328.0,257.0,453161.0,5.7,1857906.0,146399.0,1548837.0,0.0,3553142.0,70221,5.7
954,NJ,Monmouth,34025,12437.7142781554,630380,40.3,40.99999999999999,43.7,453.0,109.0,34.0,257.0,196.0,340535.0,5.5,2618435.0,199439.0,1493634.0,0.0,4311508.0,92119,4.3
955,NJ,Morris,34027,13049.7142781554,492276,42.3,42.6,42.7,351.0,90.0,24.0,203.0,147.0,262719.0,5.0,1932888.0,159260.0,845330.0,0.0,2937478.0,107767,2.9
956,NJ,Ocean,34029,12437.7142781554,576567,37.4,38.3,41.5,,,,,,292150.0,6.0,0.0,0.0,0.0,0.0,0.0,60823,6.6
